datetime,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2006-12-19 03:00:00,,,0.028633425860711766,0.09427464485578993,0.7146318851699096,0.03084648493543759,0.0,0.003589375448671931,0.0
2006-12-19 04:00:00,,,0.0316681857728798,0.1323288850624193,0.704018413733575,0.03574844571975132,0.0,0.015434314429289305,0.0
2006-12-19 05:00:00,,,0.028379666072834226,0.09151958674128283,0.661411080208433,0.0314442850310856,0.0,0.003589375448671931,0.0
2006-12-19 06:00:00,,,0.1044558147242822,0.13792509685751184,0.621278092132604,0.10628885700621712,0.0,0.014716439339554918,0.0
2006-12-19 07:00:00,,,0.25815656461034925,0.10904003443822644,0.5214027684536937,0.25251076040172166,0.0,0.0,0.3433874709976798
2006-12-19 08:00:00,,,0.5833937523304469,0.15811450710288422,0.3955819826731872,0.5752032520325202,0.19331495520330808,0.5638908829863604,0.7935034802784223
2006-12-19 09:00:00,,,0.2320762729419563,0.11295738269479122,0.527010006073974,0.23170731707317072,0.09579600275671951,0.3094041636755205,0.15158546017014693
2006-12-19 10:00:00,,,0.048649376475949774,0.16241928540680156,0.6318659889389728,0.05164992826398851,0.0,0.030509691313711416,0.0
2006-12-19 11:00:00,,,0.34143120520362924,0.10916917778734396,0.5558837633067988,0.33572453371592537,0.0,0.7397702799712851,0.0
2006-12-19 12:00:00,,,0.04764469486680198,0.17137322427894963,0.6569163389917207,0.050932568149210905,0.0,0.06281407035175879,0.0
2006-12-19 13:00:00,,,0.02741641463313584,0.10559621179509256,0.6816150378824197,0.02833572453371592,0.0,0.013280689160086146,0.0
2006-12-19 14:00:00,,,0.02767535319219454,0.15350839431769264,0.8098718071672888,0.02977044476327116,0.0,0.01615218951902369,0.0
2006-12-19 15:00:00,,,0.04619981770725441,0.10443392165303488,0.6101914900418777,0.0467479674796748,0.0,0.003589375448671931,0.102861562258314
2006-12-19 16:00:00,,,0.19391390810788414,0.11838140335772708,0.6475432371087884,0.1832855093256815,0.0,0.015434314429289305,0.8368136117556072
2006-12-19 17:00:00,,,0.3087842316775075,0.1865260439087387,0.48996515456666856,0.29913916786226685,0.0,0.003589375448671931,0.8089713843774169
2006-12-19 18:00:00,,,0.32326407590007045,0.13340507963839862,0.4529011220868888,0.3139646102343376,0.0,0.015793251974156496,0.802784222737819
2006-12-19 19:00:00,,,0.26692940299125817,0.09418854928971158,0.5848470317445091,0.2546628407460545,0.0,0.0010768126346015793,0.5406032482598608
2006-12-19 20:00:00,,,0.43758544972448926,0.3065432630219544,0.5943671877497518,0.42957914873266373,0.0,0.5793251974156497,0.0
2006-12-19 21:00:00,,,0.20490326055433564,0.13753766681015928,0.5767910233048816,0.20946915351506457,0.0,0.26812634601579327,0.0
2006-12-19 22:00:00,,,0.09259642871939346,0.18854928971157986,0.6462005690355177,0.09002869440459112,0.0,0.02512562814070352,0.0
2006-12-19 23:00:00,,,0.04034780627252764,0.08665518725785622,0.7976471340430287,0.03873744619799139,0.0,0.003589375448671931,0.0
2006-12-20 00:00:00,,,0.05217611965032935,0.18854928971157986,0.7663501806208242,0.053204208512673365,0.0,0.015434314429289305,0.0
2006-12-20 01:00:00,,,0.02092223557194348,0.07318123116659492,0.689396119049901,0.02187948350071736,0.0,0.003589375448671931,0.0
2006-12-20 02:00:00,,,0.10259663587024068,0.15962117950925528,0.7569962597103661,0.0982783357245337,0.0,0.01507537688442211,0.3681361175560712
2006-12-20 03:00:00,,,0.028902721962132814,0.08842014636246233,0.7793740609315538,0.03012912482065997,0.0,0.003589375448671931,0.03248259860788863
2006-12-20 04:00:00,,,0.025634917346811937,0.1258286698235041,0.7902240976950861,0.026661884265901478,0.0,0.010050251256281407,0.0
2006-12-20 05:00:00,,,0.021548866884865552,0.09969866551872578,0.7273808382084965,0.022118603538976572,0.0,0.004307250538406317,0.0
2006-12-20 06:00:00,,,0.024795956415461725,0.08596642272922947,0.6997026949266321,0.02427068388330942,0.0,0.0,0.0
2006-12-20 07:00:00,,,0.2179175125326262,0.24834266035299182,0.67058597870912,0.21281683405069346,0.0,0.011127063890882988,0.21655065738592422
2006-12-20 08:00:00,,,0.4340224551518415,0.11390443392165304,0.5354496339631094,0.41965566714490676,0.0,0.20710696338837045,0.8174787316318639
2006-12-20 09:00:00,,,0.1959957741227161,0.139948342660353,0.6632140916211124,0.18376374940219986,0.0,0.01148600143575018,0.839907192575406
2006-12-20 10:00:00,,,0.21537991465385092,0.060912613000430486,0.5656852402416792,0.20612147297943567,0.0,0.06963388370423547,0.8221191028615622
2006-12-20 11:00:00,,,0.4301073041388739,0.2133448127421438,0.5631022026150063,0.41499282639885215,0.0,0.5419956927494617,0.8213457076566124
2006-12-20 12:00:00,,,0.20151116543066658,0.09315540249677143,0.6434001470541215,0.19093735054997607,0.0,0.0017946877243359654,0.8360402165506573
2006-12-20 13:00:00,,,0.20265567386170602,0.1422729229444684,0.6380806240209704,0.1928503108560497,0.0,0.010050251256281407,0.8352668213457076
2006-12-20 14:00:00,,,0.18191469528110366,0.11967283684890229,0.6981873981010835,0.1727642276422764,0.0,0.0010768126346015793,0.7695282289249806
2006-12-20 15:00:00,,,0.02441272734805484,0.09225139905294878,0.7628144880278764,0.026303204208512676,0.0,0.004307250538406317,0.0
2006-12-20 16:00:00,,,0.053512242615072286,0.14098148945329317,0.7012179917521806,0.05619320899091343,0.0,0.006819813352476669,0.0
2006-12-20 17:00:00,,,0.06983572937813314,0.09991390443392166,0.655458585083597,0.06719273075083691,0.0,0.0,0.0
2006-12-20 18:00:00,,,0.4214742925798566,0.20400344382264315,0.5142866276653564,0.4085365853658537,0.0,0.011127063890882988,0.4880123743232792
2006-12-20 19:00:00,,,0.48545283175208176,0.11325871717606546,0.4183497970013743,0.4736967957914873,0.0,0.0,0.7973704563031709
2006-12-20 20:00:00,,,0.5362306831834941,0.342918639690056,0.4032096160608667,0.5248684839789574,0.0,0.011127063890882988,0.794276875483372
2006-12-20 21:00:00,,,0.547199320545221,0.2072750753336203,0.3896742431507949,0.5344332855093257,0.0,0.0,0.7919566898685227
2006-12-20 22:00:00,,,0.45598562373120105,0.11377529057253552,0.499702694926631,0.43938307030129115,0.0,0.007896625987078248,0.811291569992266
2006-12-20 23:00:00,,,0.35077370841446737,0.1981058975462764,0.6351459352322486,0.3329746532759445,0.0,0.002871500358937545,0.8344934261407579
2006-12-21 00:00:00,,,0.21935203214981144,0.20086095566078352,0.6748377609411449,0.20875179340028693,0.0,0.0,0.8414539829853054
2006-12-21 01:00:00,,,0.19792745577329404,0.1573396470081791,0.6852849972826949,0.18591582974653276,0.0,0.011127063890882988,0.8437741686001546
2006-12-21 02:00:00,,,0.17880743257239917,0.05075333620318554,0.6835778907323924,0.16666666666666669,0.0,0.0,0.7981438515081206
2006-12-21 03:00:00,,,0.027747855988730984,0.15479982780886786,0.7186215274447747,0.02977044476327116,0.0,0.010768126346015794,0.0
2006-12-21 04:00:00,,,0.01906823548908314,0.05488592337494619,0.7252581439212289,0.018531802965088474,0.0,0.0,0.0
2006-12-21 05:00:00,,,0.025899034677051822,0.1366767111493758,0.6949266327802821,0.02725968436154949,0.0,0.008255563531945443,0.0
2006-12-21 06:00:00,,,0.02667067158304676,0.06866121394748172,0.7294907451807813,0.025705404112864656,0.0,0.002871500358937545,0.0
2006-12-21 07:00:00,,,0.17967228735965526,0.10826517434352133,0.5930437006489555,0.17455762792922047,0.0,0.0,0.0
2006-12-21 08:00:00,,,0.22357273066246836,0.1975893241498063,0.5240241680253188,0.2184361549497848,0.0,0.010768126346015794,0.23588553750966743
2006-12-21 09:00:00,,,0.380919335460082,0.06676711149375807,0.48501646366804074,0.36860353897656617,0.22949689869055825,0.20172290021536254,0.8089713843774169
2006-12-21 10:00:00,,,0.2553703857148775,0.09143349117520448,0.5321377193823729,0.2474892395982783,0.19607167470709855,0.011127063890882988,0.6883217324052591
2006-12-21 11:00:00,,,0.0622954385383436,0.1392595781317262,0.6052300118282652,0.06575801052128168,0.0,0.0,0.0
2006-12-21 12:00:00,,,0.1079980942122053,0.16939302625914768,0.6460023656532723,0.11047345767575324,0.0,0.16511127063890885,0.0
2006-12-21 13:00:00,,,0.24302419521895838,0.0832974601808007,0.6123845145615547,0.23517455762792921,0.0,0.4278535534816942,0.18020108275328692
2006-12-21 14:00:00,,,0.13981128557815797,0.15303486870426175,0.6707586074613978,0.13749402199904354,0.0,0.025843503230437905,0.3866976024748647
2006-12-21 15:00:00,,,0.028493599038820063,0.05901851054670684,0.6549087305393044,0.03084648493543759,0.0,0.003589375448671931,0.0
2006-12-21 16:00:00,,,0.19203919294029909,0.1251399052948773,0.5398228956874771,0.18364418938307026,0.0,0.015434314429289305,0.8020108275328693
2006-12-21 17:00:00,,,0.25302958114098684,0.19117520447696942,0.35230970876890133,0.25215208034433284,0.0,0.003589375448671931,0.5560711523588553
2006-12-21 18:00:00,,,0.36033372001491487,0.15475678002582868,0.3091908826444154,0.35557149689143946,0.0,0.01507537688442211,0.7780355761794276
2006-12-21 19:00:00,,,0.32208849484194385,0.1219543693499785,0.3516255874172831,0.3175514108082257,0.09682977257064095,0.003589375448671931,0.5429234338747099
2006-12-21 20:00:00,,,0.35941189874466584,0.32449418854928974,0.33243822128448564,0.35640841702534665,0.08580289455547899,0.012921751615218953,0.19876256767208042
2006-12-21 21:00:00,,,0.13334300037287147,0.05721050365906156,0.47866756177871395,0.12912482065997133,0.0,0.0007178750897343862,0.39829853054911063
2006-12-21 22:00:00,,,0.02427807929734432,0.12070598364184244,0.6533806463987712,0.02522716403634625,0.0,0.004307250538406317,0.0
2006-12-21 23:00:00,,,0.022750341798897945,0.11554024967714163,0.7486653239985923,0.024031563845050216,0.0,0.006819813352476669,0.0
2006-12-22 00:00:00,,,0.02220657082487466,0.10219543693499786,0.7612416482849014,0.02295552367288379,0.0,0.0,0.0
2006-12-22 01:00:00,,,0.02299374404441314,0.11971588463194147,0.7142738403503728,0.024031563845050216,0.0,0.011127063890882988,0.0
2006-12-22 02:00:00,,,0.02231532501967932,0.10236762806715455,0.8057287171126237,0.02295552367288379,0.0,0.0,0.0
2006-12-22 03:00:00,,,0.023283755230558884,0.12079207920792079,0.7656404846392366,0.024031563845050216,0.0,0.011127063890882988,0.0
2006-12-22 04:00:00,,,0.021792269130380734,0.09332759362892812,0.7490169751606395,0.022716403634624585,0.0,0.0,0.0
2006-12-22 05:00:00,,,0.10608712764635206,0.10856650882479553,0.7398037147150021,0.10138689622190339,0.0,0.008255563531945443,0.41299303944315546
2006-12-22 06:00:00,,,0.05525230973194678,0.11119242359018512,0.7470924842556173,0.0548780487804878,0.0,0.002871500358937545,0.0
2006-12-22 07:00:00,,,0.24845672618801004,0.13697804563065002,0.5790543780569664,0.24043519846963168,0.0,0.0,0.17324052590873937
2006-12-22 08:00:00,,,0.4071135600944607,0.13951786482996129,0.5606917937406095,0.3917981826877092,0.22984148862853207,0.011127063890882988,0.8221191028615622
2006-12-22 09:00:00,,,0.27535008493184737,0.05880327163151099,0.5261404686550932,0.26422764227642276,0.20709855272226055,0.0,0.8159319412219643
2006-12-22 10:00:00,,,0.18969320959522723,0.1219543693499785,0.5311147341836904,0.18173122907699663,0.0,0.010768126346015794,0.8159319412219643
2006-12-22 11:00:00,,,0.1753376558810125,0.104218682737839,0.4799462932770684,0.1706121472979436,0.07753273604410751,0.0,0.5893271461716937
2006-12-22 12:00:00,,,0.1715934043170236,0.4959104606112786,0.5510501582430223,0.179818268770923,0.21984838042729152,0.012203876525484566,0.0
2006-12-22 13:00:00,,,0.08512346190495917,0.3200172191132157,0.5697260317764776,0.09098517455762793,0.0,0.0,0.0
2006-12-22 14:00:00,,,0.10744396569581965,0.2088247955230306,0.5753013011093007,0.10927785748445719,0.0,0.012203876525484566,0.279969064191802
2006-12-22 15:00:00,,,0.2062652773749844,0.12746448557899268,0.6147309868610336,0.1961979913916786,0.0,0.0,0.831399845320959
2006-12-22 16:00:00,,,0.22484152960185605,0.17894963409384418,0.6122694287267034,0.21425155428024872,0.0,0.01148600143575018,0.8306264501160092
2006-12-22 17:00:00,,,0.21328251232547535,0.11855359448988378,0.49909529746491543,0.20588235294117646,0.0,0.0,0.4880123743232792
2006-12-22 18:00:00,,,0.39819053734929766,0.39470512268618174,0.4478053770659507,0.3904830224772835,0.0,0.011127063890882988,0.18097447795823665
2006-12-22 19:00:00,,,0.5925808924058499,0.31937150236762807,0.44390524599597114,0.5752032520325202,0.0,0.0,0.8012374323279194
2006-12-22 20:00:00,,,0.5301093756473463,0.1805424020662936,0.37195741824110407,0.5217599234815877,0.16161268090971745,0.012203876525484566,0.7896365042536736
2006-12-22 21:00:00,,,0.687430086589054,0.08514851485148515,0.3568300246155811,0.6796987087517934,0.18986905582356997,0.0,0.777262180974478
2006-12-22 22:00:00,,,0.4569333388573558,0.11523891519586742,0.5127137879223813,0.4476327116212338,0.0,0.008255563531945443,0.0
2006-12-22 23:00:00,,,0.3565894684509259,0.15858803271631514,0.6174546849525253,0.35019129603060734,0.0,0.002871500358937545,0.0
2006-12-23 00:00:00,,,0.2445778265733106,0.10650021523891522,0.6592819922636739,0.24868483978957434,0.0,0.0007178750897343862,0.0
2006-12-23 01:00:00,,,0.24839458093383596,0.151614291863969,0.6896710463220472,0.2527498804399808,0.0,0.0104091888011486,0.0
2006-12-23 02:00:00,,,0.24497141318307983,0.0879896685320706,0.6907771490681238,0.2513151602104256,0.0,0.0,0.0
2006-12-23 03:00:00,,,0.2559659444007126,0.13775290572535517,0.6848566222307468,0.2565758010521281,0.0,0.011127063890882988,0.0
2006-12-23 04:00:00,,,0.27461987819530176,0.08312526904864401,0.6587321377193813,0.27450980392156865,0.0,0.0,0.09590100541376644
2006-12-23 05:00:00,,,0.3270549364046899,0.1456306500215239,0.6373709280393847,0.32376853180296505,0.0,0.010050251256281407,0.3279195668986852
2006-12-23 06:00:00,,,0.23698574802170932,0.09276797244941885,0.6380486557335114,0.24163079866092774,0.0,0.0010768126346015793,0.0
2006-12-23 07:00:00,,,0.6058178315449309,0.07171760654326302,0.45775390812314143,0.5911047345767575,0.0,0.0,0.5034802784222737
2006-12-23 08:00:00,,,0.6318359779591497,0.12315970727507533,0.5090118602346472,0.6116690578670493,0.0,0.011127063890882988,0.8120649651972157
2006-12-23 09:00:00,,,0.48510585408294316,0.10090400344382265,0.5745852114702217,0.4672405547584887,0.0,0.0,0.8244392884764113
2006-12-23 10:00:00,,,0.4425001035754236,0.26207490314248816,0.510309772705476,0.43244858919177426,0.0,0.011127063890882988,0.3990719257540603
2006-12-23 11:00:00,,,0.4715271160459045,0.13654756780025828,0.45575908698570977,0.45911047345767575,0.0,0.0,0.5019334880123743
2006-12-23 12:00:00,,,0.43576252226871603,0.11747739991390445,0.49571305265176946,0.42491630798660923,0.0,0.003589375448671931,0.4439288476411446
2006-12-23 13:00:00,,,0.5099484194390353,0.2088247955230306,0.537693807742718,0.4953371592539454,0.0,0.007537688442211055,0.8174787316318639
2006-12-23 14:00:00,,,0.5645844554004226,0.3162720619888076,0.5626354656181061,0.5472262075561931,0.0,0.0,0.8221191028615622
2006-12-23 15:00:00,,,0.6098158428967974,0.42742143779595354,0.5938045458904764,0.5879961740793879,0.0,0.011127063890882988,0.8275328692962103
2006-12-23 16:00:00,,,0.6564247835273647,0.5199311235471373,0.5617083852818006,0.6353419416547106,0.02618883528600965,0.02333094041636755,0.8221191028615622
2006-12-23 17:00:00,,,0.8278576459377717,0.278906586310805,0.29959400274927184,0.8198230511716881,0.33459682977257066,0.014357501794687724,0.777262180974478
2006-12-23 18:00:00,,,0.5834507188134398,0.12884201463624623,0.46671142226910867,0.5688665710186513,0.0,0.0003589375448671931,0.8051044083526683
2006-12-23 19:00:00,,,0.6204944690723784,0.2651743435213087,0.49467088648061086,0.6024629363940698,0.0,0.012921751615218953,0.8105181747873162
2006-12-23 20:00:00,,,0.6303703857148775,0.16112785191562634,0.48659569706850725,0.6131037780966044,0.0,0.007537688442211055,0.8081979891724671
2006-12-23 21:00:00,,,0.4916362845424037,0.30447696943607405,0.4895048112272633,0.4802725968436155,0.0,0.00466618808327351,0.262954369682908
2006-12-23 22:00:00,,,0.6531362638273189,0.37326732673267327,0.4739937981522324,0.6386896221903394,0.2984148862853205,0.010768126346015794,0.0
2006-12-23 23:00:00,,,0.844937233293284,0.16538958243650453,0.5384866212716997,0.8176709708273553,0.2605099931082013,0.0007178750897343862,0.7269914926527455
2006-12-24 00:00:00,,,0.6065376807391142,0.11708996986655189,0.509376298711679,0.5945719751315159,0.0,0.010768126346015794,0.8136117556071153
2006-12-24 01:00:00,,,0.48965799395119514,0.06685320705983641,0.4517566573958618,0.48469631755141085,0.15058580289455548,0.0007178750897343862,0.802784222737819
2006-12-24 02:00:00,,,0.338541450884534,0.13396470081790787,0.7134618458489168,0.3430176948828311,0.15885596140592695,0.007896625987078248,0.17014694508894043
2006-12-24 03:00:00,,,0.2303672784521688,0.09285406801549721,0.8066557974489292,0.24545671927307505,0.0,0.003230437903804738,0.0
2006-12-24 04:00:00,,,0.22560280896548862,0.08768833405079639,0.7684536939356157,0.24258727881396458,0.0,0.0010768126346015793,0.0
2006-12-24 05:00:00,,,0.23427207192277413,0.14007748600947054,0.7672836546146211,0.25215208034433284,0.0,0.010050251256281407,0.0
2006-12-24 06:00:00,,,0.27517918548286857,0.0654326302195437,0.7578913717592144,0.2849115255858441,0.0,0.0,0.0
2006-12-24 07:00:00,,,0.2101131043625968,0.12871287128712872,0.6506505546497863,0.23194643711142993,0.0,0.011127063890882988,0.0
2006-12-24 08:00:00,,,0.20255727720926373,0.06749892380542404,0.6085802883539522,0.2185557149689144,0.0,0.0,0.0
2006-12-24 09:00:00,,,0.40420309069064086,0.12126560482135172,0.5391899235957922,0.40554758488761355,0.0,0.008255563531945443,0.6674400618716163
2006-12-24 10:00:00,,,0.39638314620706794,0.13727938011192425,0.4167513826284317,0.39000478240076514,0.0,0.1866475233309404,0.7965970610982213
2006-12-24 11:00:00,,,0.3058996561295935,0.1492036160137753,0.4539624692305235,0.29806312769010035,0.0,0.03374012921751615,0.802784222737819
2006-12-24 12:00:00,,,0.21377967435886808,0.2829100301334481,0.4257344714043665,0.21317551410808228,0.0,0.13603732950466618,0.09667440061871617
2006-12-24 13:00:00,,,0.48410117247379536,0.2053379250968575,0.4396982193663881,0.4764466762314682,0.0,0.6572146446518305,0.2652745552977572
2006-12-24 14:00:00,,,0.19382069022662296,0.14128282393456737,0.6941018509638432,0.18436154949784794,0.0,0.03302225412778177,0.46635730858468677
2006-12-24 15:00:00,,,0.4618687077930148,0.3014205768402927,0.6655158083181476,0.44189383070301286,0.1354238456237078,0.6593682699210338,0.0
2006-12-24 16:00:00,,,0.29256949910925134,0.16284976323719327,0.6922860522361809,0.28012912482066,0.1419710544452102,0.01866475233309404,0.44779582366589327
2006-12-24 17:00:00,,,0.2427548991175373,0.1263452432199742,0.46747226751062954,0.23768531802965087,0.0,0.011127063890882988,0.0
2006-12-24 18:00:00,,,0.05922442722790734,0.1541971588463194,0.5877753268757377,0.05762792922046868,0.0,0.012921751615218953,0.0
2006-12-24 19:00:00,,,0.05127501346480505,0.07391304347826087,0.5978836993702252,0.04830224772835964,0.0,0.0,0.0
2006-12-24 20:00:00,,,0.054392633715871885,0.09733103745157125,0.6179278156069188,0.05212816834050693,0.0,0.0,0.0
